movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes
tt4301600,karolina,karolina,2014,102,"biography,drama",4.8,21
tt4301908,monkeys are pink,monkeys are pink,2015,90,drama,7.7,9
tt4302562,the scent of mandarin,l'odeur de la mandarine,2015,110,"drama,romance",6.5,240
tt4302726,nagrik,nagrik,2014,122,"drama,mystery",8.0,37
tt4302740,meu passado me condena 2: o filme,meu passado me condena 2: o filme,2015,105,comedy,5.7,742
tt4302788,o caseiro,o caseiro,2016,89,thriller,6.0,191
tt4302938,kubo and the two strings,kubo and the two strings,2016,101,"action,adventure,animation",7.8,105578
tt4302956,kis kisko pyaar karoon,kis kisko pyaar karoon,2015,133,comedy,5.7,5160
tt4303202,american wrestler: the wizard,american wrestler: the wizard,2016,117,"drama,sport",7.2,1524
tt4303340,i am not a serial killer,i am not a serial killer,2016,104,"drama,horror,thriller",6.2,12156
tt4303966,friends don't let friends date friends,friends don't let friends date friends,2014,97,"comedy,romance",8.0,92
tt4304312,symphony of the wild,symphony of the wild,2015,90,"adventure,documentary,music",6.1,8
tt4304364,bonifacio: ang unang pangulo,bonifacio: ang unang pangulo,2014,100,"drama,history",7.1,87
tt4304408,"s for sex, s for secrets",siu je yau sam,2014,100,"drama,romance",5.3,103
tt4304418,"english only, please","english only, please",2014,115,comedy,7.4,155
tt4304426,magnum muslim .357,magnum muslim .357,2014,140,"action,crime,drama",5.9,7
tt4304440,my big bossing,my big bossing,2014,125,comedy,4.4,18
tt4304450,shake rattle & roll xv,shake rattle & roll xv,2014,130,horror,5.9,47
tt4304610,atarashiki tami,atarashiki tami,2015,117,drama,6.0,11
tt4304830,dark intentions,don't wake mommy,2015,89,"drama,horror,thriller",5.7,378
tt4305124,lo que nunca nos dijimos,lo que nunca nos dijimos,2015,90,drama,6.0,21
tt4305306,a secret between us,dai yat chi bat si nei,2013,96,"drama,romance",6.7,21
tt4305562,insanity,bo fung yu,2014,96,"mystery,thriller",5.8,371
tt4305752,mukunda,mukunda,2014,142,family,5.6,333
tt4305756,kalaya nijama,kalaya nijama,2015,142,thriller,7.7,10
tt4305766,chinnadana nee kosam,chinnadana nee kosam,2014,155,"drama,romance",5.2,296
tt4306116,3 bahadur,3 bahadur,2015,94,"action,adventure,animation",7.4,507
tt4306300,mr. and mrs. ramchari,mr. and mrs. ramchari,2014,156,"drama,romance",7.4,1482
tt4306308,cute & dangerous,sevimli tehlikeli,2015,113,"comedy,romance",6.2,2587
tt4306526,yusuf yusuf,yusuf yusuf,2014,93,comedy,3.6,1477
tt4306694,kappal,kappal,2014,156,"comedy,romance",6.0,374
tt4306702,vellaikaara durai,vellaikaara durai,2014,137,"comedy,romance",3.8,125
tt4307132,g kutta se,g kutta se,2017,104,drama,8.3,42
tt4307692,traumfrauen,traumfrauen,2015,109,comedy,5.4,1943
tt4307880,digimon adventure tri: reunion,digimon adventure tri. saikai,2015,96,"action,adventure,animation",7.7,1179
tt4307948,gorcilo,gorcilo - jesi li to dosao da me vidis,2015,99,comedy,6.3,358
tt4307968,fashion chicks,fashion chicks,2015,90,"comedy,romance",5.2,250
tt4308652,price for freedom,price for freedom,2017,120,drama,5.4,43
tt4308714,other halves,other halves,2015,90,"comedy,horror,sci-fi",3.4,236
tt4309284,the silent heroes,the silent heroes,2015,115,"adventure,drama,family",6.6,57
tt4309356,ivy,sarmasik,2015,104,"drama,fantasy,thriller",8.0,6369
tt4310428,take my nose... please!,take my nose... please,2017,92,"comedy,documentary,history",7.1,21
tt4310772,from vegas to macau ii,du cheng feng yun ii,2015,109,"action,comedy",4.6,895
tt4311602,mad full of dreams,mad full of dreams,2015,88,drama,4.4,14
tt4312236,turtle tale,turtle tale,2015,94,family,6.8,26
tt4312310,steve: death collector,steve: death collector,2015,90,horror,5.6,8
tt4312522,jeremy brooks,jeremy brooks,2015,119,drama,6.9,14
tt4312536,ch/b,ch/b,2014,92,"comedy,drama",6.4,422
tt4312664,girl fight: a muay thai story,girl fight: a muay thai story,2015,90,documentary,8.0,6
tt4312676,aambala,aambala,2015,146,"action,comedy",4.4,709
tt4312690,aayirathil iruvar,aayirathil iruvar,2017,158,"action,drama,romance",5.1,27
tt4312730,azhagu kutti chellam,azhagu kutti chellam,2016,133,drama,7.7,75
tt4312780,el peluquero romántico,el peluquero romántico,2016,93,comedy,6.5,15
tt4312842,american exorcist,american exorcist,2018,89,"comedy,horror",2.8,117
tt4312900,belaya belaya noch,belaya belaya noch,2014,122,drama,6.0,13
tt4313174,munde kamaal de,munde kamaal de,2015,106,comedy,6.6,263
tt4313614,the very private life of mister sim,la vie très privée de monsieur sim,2015,102,"comedy,drama",6.2,417
tt4313646,"i am nojoom, age 10 and divorced",ana nojoom bent alasherah wamotalagah,2014,96,drama,6.9,382
tt4314094,granny's dancing on the table,granny's dancing on the table,2015,89,drama,6.4,164
tt4314664,the trials of spring,the trials of spring,2015,90,"documentary,history,news",7.2,17
tt4314832,we are brothers,urineun hyeongjeimnida,2014,102,"comedy,drama",6.1,101
tt4315174,despite the night,malgré la nuit,2015,156,drama,6.2,314
tt4315506,jaggubhai,jaggubhai,2010,127,action,3.8,35
tt4315542,thunichal,thunichal,2010,115,action,3.2,5
tt4315956,oneului yeonae,oneului yeonae,2015,118,romance,6.3,975
tt4316184,goripalayam,goripalayam,2010,156,drama,4.8,13
tt4316192,milaga,milaga,2010,145,action,5.0,7
tt4316236,the black panthers: vanguard of the revolution,the black panthers: vanguard of the revolution,2015,115,"documentary,history",7.3,1481
tt4316472,one stop away,one stop away,2017,90,"drama,family",7.6,17
tt4317600,anandhapurathu veedu,anandhapurathu veedu,2010,132,mystery,6.3,33
tt4317606,ambasamudram ambani,ambasamudram ambani,2010,142,comedy,5.4,23
tt4317854,vitti dandu,vitti dandu,2014,117,"drama,history",7.6,34
tt4317858,who's jenna...?,who's jenna...?,2018,95,comedy,9.0,31
tt4317900,familie haben,familie haben,2015,130,documentary,8.2,8
tt4318010,vandae maatharam,vandae maatharam,2010,128,action,5.4,39
tt4318038,vaadaa,vaadaa,2010,143,action,4.3,6
tt4318548,battle of soho,battle of soho,2017,100,documentary,7.2,32
tt4319082,don't look at me that way,schau mich nicht so an,2015,88,"drama,family,romance",6.7,140
tt4319112,the con artists,ki-sool-ja-deul,2014,117,"action,crime,drama",6.7,1089
tt4319458,cabaret diabolique,cabaret diabolique,2015,120,horror,4.2,8
tt4319698,little big master,ng goh siu hai dik hau jeung,2015,112,"biography,drama",7.3,645
tt4319784,the 33rd wedding,the 33rd wedding,2015,100,drama,7.9,7
tt4320236,one hundred thousand bad jokes,shiwan ge lengxiaohua,2014,100,"animation,comedy",5.6,185
tt4320560,the long way home,seoboojeonsun,2015,112,"action,comedy,drama",6.5,226
tt4320900,os caras de pau em o misterioso roubo do anel,os caras de pau em o misterioso roubo do anel,2014,100,comedy,3.7,175
tt4320966,jackpot (2015),trung so,2015,92,comedy,6.7,55
tt4321328,nagaram,nagaram,2010,149,action,5.2,26
tt4321384,the revenge channel,the revenge channel,2015,88,"crime,horror,thriller",5.8,11
tt4321682,a short story,chotoder chobi,2014,118,"biography,drama,family",7.7,204
tt4321754,let the music play,let the music play,2015,118,"comedy,drama,romance",5.8,361
tt4321794,mazlum kuzey,mazlum kuzey,2015,100,comedy,2.9,253
tt4321804,too hard to handle,mängelexemplar,2016,111,"comedy,drama",6.0,328
tt4322004,battles,battles,2015,90,"documentary,history,war",5.9,62
tt4322012,aridhu aridhu,aridhu aridhu,2010,118,drama,3.1,7
tt4322022,easan,easan,2010,164,drama,6.5,64
tt4322064,six and a half,seis y medio,2015,87,"drama,romance",6.6,7
tt4322094,1night 2last 3ever,1night 2last 3ever,2013,120,"comedy,musical",8.7,7
tt4322180,l'età d'oro,l'età d'oro,2016,94,drama,5.3,20
tt4322510,vince giordano: there's a future in the past,vince giordano: there's a future in the past,2016,90,"biography,documentary,history",8.2,21
tt4323370,survivors guide to prison,survivors guide to prison,2018,102,documentary,7.1,727
tt4323504,jazbaa,jazbaa,2015,119,"action,crime,drama",5.8,2982
tt4323536,the emperor's new clothes,the emperor's new clothes,2015,101,documentary,7.0,1230
tt4323568,shot,shot,2017,89,drama,5.3,200
tt4323572,finding sofia,finding sofia,2016,112,"comedy,drama,romance",5.6,254
tt4323928,aattanayagann,aattanayagann,2010,134,"action,comedy",5.6,5
tt4323976,hanuman,hanuman,2015,112,"action,drama",7.1,14
tt4324020,hollower,hollower,2016,92,"horror,thriller",5.1,75
tt4324030,virudhagiri,virudhagiri,2010,143,action,2.5,17
tt4324048,siddhu +2,siddhu +2,2010,143,romance,4.4,17
tt4324054,ayyanar,ayyanar,2010,125,"action,drama",3.6,20
tt4324074,vesyolye rebyata;),vesyolye rebyata;),2014,88,comedy,4.4,26
tt4324130,"farewell, berlin wall",quyên,2015,105,drama,6.4,62
tt4324242,çarsi pazar,çarsi pazar,2015,97,comedy,5.3,1483
tt4325152,police academy alaturka,polis akademisi: alaturka,2015,102,comedy,2.2,506
tt4325316,hans arnold - penselns häxmästare,hans arnold - penselns häxmästare,2019,90,documentary,7.2,18
tt4325418,abschussfahrt,abschussfahrt,2015,88,comedy,4.9,549
tt4325644,union,union,2018,135,"drama,history,war",6.9,11
tt4325900,ex with benefits,ex with benefits,2015,145,"drama,romance",5.8,225
tt4326058,sharyat,sharyat,2011,127,action,6.0,7
tt4326444,julieta,julieta,2016,99,"drama,mystery,romance",7.1,24556
tt4326646,lost birds,lost birds,2015,90,"drama,family",6.7,135
tt4327184,neden tarkovski olamiyorum...,neden tarkovski olamiyorum...,2014,110,"comedy,drama",6.2,525
tt4327418,loss prevention,loss prevention,2018,88,action,7.1,14
tt4327510,retake,retake,2016,98,"drama,romance",6.3,742
tt4327678,muthukku muthaaga,muthukku muthaaga,2011,147,drama,7.7,31
tt4327714,your place or mine?,your place or mine?,2015,93,"comedy,drama,romance",4.3,26
tt4327752,lady bloodfight,lady bloodfight,2016,100,"action,crime,drama",5.6,1841
tt4327978,nn,nn,2014,89,drama,6.7,124
tt4328196,vampire in love,koisuru vanpaia,2015,102,"comedy,fantasy,romance",5.4,101
tt4328258,monday at 11:01 a.m.,monday at 11:01 a.m.,2016,96,thriller,4.8,154
tt4328680,moone moonu varthai,moone moonu varthai,2015,128,"comedy,romance",5.7,35
tt4328756,ebar shabor,ebar shabor,2015,160,"crime,mystery,thriller",7.3,1034
tt4328798,masss,masss,2015,151,"action,comedy,horror",6.1,3076
tt4328890,yatchan,yatchan,2015,147,"action,comedy",5.7,230
tt4328934,taramani,taramani,2017,150,"drama,romance",7.6,1090
tt4329098,sugar daddies,sugar daddies,2014,90,"drama,thriller",5.1,867
tt4329242,love jacked,love jacked,2018,100,"comedy,romance",6.5,31
tt4329394,alive and kicking,alive and kicking,2016,88,"documentary,history,music",6.6,241
tt4329396,trenches of rock,trenches of rock,2017,87,"documentary,drama,music",9.6,78
tt4329398,first shoot the lawyers,first shoot the lawyers,2016,88,"crime,drama",8.5,22
tt4329516,the gaelic curse,the gaelic curse,2016,87,"comedy,romance",7.5,20
tt4329800,carte blanche,carte blanche,2015,106,"drama,romance",6.9,609
tt4329806,don't sleep,don't sleep,2017,101,"horror,thriller",3.3,888
tt4330370,ms j contemplates her choice,ms j contemplates her choice,2014,88,drama,5.1,88
tt4330400,magic train,magic train,2014,87,"animation,biography,fantasy",6.3,6
tt4330706,garantía personal,garantía personal,2016,105,thriller,6.8,23
tt4331318,heat wave,coup de chaud,2015,102,"crime,drama",6.0,328
tt4331718,the messenger's box,the messenger's box,2015,90,drama,2.8,102
tt4331776,the lockpicker,the lockpicker,2016,105,drama,6.6,21
tt4331970,being 17,quand on a 17 ans,2016,116,"drama,romance",7.2,4576
tt4332114,dolly ki doli,dolly ki doli,2015,98,"comedy,romance",4.6,2468
tt4332728,wkreceni 2,wkreceni 2,2015,95,comedy,4.3,274
tt4332746,"silent night, bloody night 2: revival","silent night, bloody night 2: revival",2015,90,horror,3.5,57
tt4333136,the project of the century,la obra del siglo,2015,100,drama,6.2,109
tt4333210,the outfield,the outfield,2015,90,"comedy,drama",5.1,773
tt4333408,le grand jeu,le grand jeu,2015,99,"drama,mystery,thriller",5.5,274
tt4333662,they will have to kill us first,they will have to kill us first,2015,100,documentary,7.3,112
tt4333674,hunterrr,hunterrr,2015,141,"comedy,romance",7.0,5102
tt4333680,single lady,single lady,2015,144,romance,7.0,88
tt4333694,king naresuan 6,king naresuan 6,2015,95,war,5.5,79
tt4334266,the bad batch,the bad batch,2016,118,"drama,horror,romance",5.3,20781
tt4334482,viva,viva,2015,100,drama,7.2,1476
tt4334636,eddie - strongman,eddie: strongman,2015,98,documentary,7.5,820
tt4334642,bonded by blood 2,bonded by blood 2,2017,91,"crime,drama,thriller",5.8,1054
tt4334774,independência,independência,2015,110,"documentary,history,war",7.1,9
tt4335354,the other side of the lake the purple girl: episode iv-the new visitor,the other side of the lake the purple girl: episode iv-the new visitor,2015,120,sci-fi,5.4,13
tt4335592,monayi angane aanayi,monayi angane aanayi,2014,123,"comedy,drama,romance",3.4,28
tt4335650,carnage park,carnage park,2016,90,"action,crime,horror",4.9,2990
tt4335680,an american dream: the education of william bowman,an american dream: the education of william bowman,2016,90,drama,5.4,51
tt4335804,la mujer del animal,la mujer del animal,2016,120,drama,7.5,293
tt4335954,my birthday song,my birthday song,2018,95,thriller,5.5,201
tt4336828,håkan hellström på ullevi den 7 juni 2014,håkan hellström på ullevi den 7 juni 2014,2014,129,"documentary,music",8.2,42
tt4337072,ghost in the shell: the new movie,kôkaku kidôtai,2015,100,"action,animation,sci-fi",6.7,3003
tt4337194,j. kessels,j. kessels,2015,105,"adventure,comedy,drama",5.9,420
tt4337414,gopala gopala,gopala gopala,2015,153,"comedy,drama,fantasy",7.5,3295
tt4337464,village guys,village guys,2015,127,comedy,2.3,7
tt4337500,life hack,life hack,2017,90,comedy,7.0,64
tt4337690,90 minutes in heaven,90 minutes in heaven,2015,121,drama,4.8,3105
tt4338076,distiller,distiller,2016,90,"family,horror,thriller",3.5,42
tt4338138,those left behind,those left behind,2016,102,drama,6.4,53
tt4338154,hawaizaada,hawaizaada,2015,148,"biography,drama",5.6,1444
tt4338184,the diplomat,the diplomat,2015,104,"biography,documentary",7.1,253
tt4338276,ponte aérea,ponte aérea,2015,106,"drama,romance",6.5,511
tt4338434,a month of sundays,a month of sundays,2015,105,"comedy,drama",6.0,320
tt4338806,tragic theater,tragic theater,2015,95,horror,3.2,60
tt4338816,le badanti,le badanti,2015,110,drama,6.5,40
tt4339026,thomson villa,thomson villa,2014,120,drama,5.9,21
tt4339078,vellore maavattam,vellore maavattam,2011,144,action,6.3,20
tt4340040,muleque té doido! o filme,muleque té doido! o filme,2014,123,comedy,3.7,11
tt4340180,direct ishq,direct ishq,2016,130,"action,comedy,romance",4.0,61
tt4340222,o casamento de gorete,o casamento de gorete,2014,93,comedy,4.2,52
tt4340720,chain of command,echo effect,2015,88,"action,thriller",3.5,1189
tt4340740,inspired to ride,inspired to ride,2015,88,documentary,7.6,145
tt4340756,54321,54321,2016,120,thriller,5.9,43
tt4340916,anxietyville,anxietyville,2015,88,"comedy,drama,sci-fi",5.9,11
tt4341582,queen of katwe,queen of katwe,2016,124,"biography,drama,sport",7.4,13039
tt4341806,el bosque de karadima,el bosque de karadima,2015,98,drama,7.0,782
tt4341864,the memory of water,la memoria del agua,2015,88,"drama,romance",6.2,557
tt4342402,pekka. inside the mind of a school shooter,pekka. inside the mind of a school shooter,2014,90,"documentary,drama",6.6,57
tt4342506,son mektup,son mektup,2015,122,"action,drama,history",4.5,654
tt4343130,uptake fear,uptake fear,2016,90,"action,crime,drama",7.1,28
tt4344742,women and sometimes men,women... and sometimes men,2018,87,"drama,romance",4.7,84
tt4344782,sembene!,sembene!,2015,89,"biography,documentary,history",7.1,119
tt4345214,ni vivos ni muertos,ni vivos ni muertos,2014,96,documentary,8.1,8
tt4345612,granada y al paraíso,granada y al paraíso,2016,102,"comedy,drama",8.8,5
tt4345774,the lies we tell but the secrets we keep part 3,the lies we tell but the secrets we keep part 3,2014,120,"action,drama,romance",8.1,20
tt4346050,das hotelzimmer,das hotelzimmer,2014,88,"drama,thriller",6.4,70
tt4346472,adam's testament,adam's testament,2017,113,drama,6.3,13
tt4347932,fatih'in fedaisi kara murat,fatih'in fedaisi kara murat,2015,106,"action,adventure,drama",1.8,656
tt4347994,three worlds,three worlds,2018,88,"drama,sci-fi",3.1,124
tt4350720,"vibrant highland, commercial love","vibrant highland, commercial love",2014,89,"adventure,documentary,drama",8.3,11
tt4350998,free state,free state,2016,98,"drama,family,romance",6.3,63
tt4351548,bomb city,bomb city,2017,95,"crime,drama",6.9,5676
tt4351624,la grande rabbia,la grande rabbia,2016,88,drama,5.6,23
tt4351874,los paracaidistas,los paracaidistas,2015,99,comedy,6.6,146
tt4353250,the last black man in san francisco,the last black man in san francisco,2019,120,drama,6.7,267
tt4353876,trip along exodus,trip along exodus,2014,120,"documentary,family,history",8.3,9
tt4353978,spoken van viggo,spoken van viggo,2014,89,documentary,6.6,5
tt4353990,while you weren't looking,while you weren't looking,2015,104,drama,6.4,33
tt4353996,the king's choice,kongens nei,2016,133,"biography,drama,history",7.2,5637
tt4354276,the new world,nowy swiat,2015,90,drama,5.1,47
tt4354566,the lost salesman of delhi,the lost salesman of delhi,2014,97,"adventure,drama,mystery",8.1,37
tt4354570,nail 32,nail 32,2015,90,drama,6.2,19
tt4354740,dharam sankat mein,dharam sankat mein,2015,129,comedy,6.3,1775
tt4355236,lost boy,lost boy,2015,88,"crime,drama,mystery",4.7,609
tt4355574,live from new york!,live from new york!,2015,90,"biography,comedy,documentary",6.7,308
tt4355838,albert pinto ko gussa kyun aata hai?,albert pinto ko gussa kyun aata hai?,2019,100,drama,6.0,12
